id,slug,title,type,mature,assets,earlyAccess,achievements,tradingCards,appid,tags,releaseDate,developers,publishers,reviews,stats,players,urls
018d937f-2db8-72db-8cc2-c896bfa8ad7f,wargame-red-dragon,Wargame: Red Dragon,game,False,"{'boxart': 'https://dbxce1spal1df.cloudfront.net/018d937f-2db8-72db-8cc2-c896bfa8ad7f/boxart.jpg?t=1720455603', 'banner145': 'https://dbxce1spal1df.cloudfront.net/018d937f-2db8-72db-8cc2-c896bfa8ad7f/banner145.jpg?t=1720455603', 'banner300': 'https://dbxce1spal1df.cloudfront.net/018d937f-2db8-72db-8cc2-c896bfa8ad7f/banner300.jpg?t=1720455604', 'banner400': 'https://dbxce1spal1df.cloudfront.net/018d937f-2db8-72db-8cc2-c896bfa8ad7f/banner400.jpg?t=1720455604', 'banner600': 'https://dbxce1spal1df.cloudfront.net/018d937f-2db8-72db-8cc2-c896bfa8ad7f/banner600.jpg?t=1720455605'}",False,False,True,251060,"['Strategy', 'RTS', 'Military', 'Realistic', 'Wargame']",2014-04-17,"[{'id': 109, 'name': 'Eugen Systems'}]","[{'id': 109, 'name': 'Eugen Systems'}]","[{'score': 88, 'source': 'Steam', 'count': 14613, 'url': 'https://store.steampowered.com/app/251060/'}, {'score': 78, 'source': 'Metascore', 'count': 16, 'url': 'https://metacritic.com/game/wargame-red-dragon/critic-reviews/?platform=pc'}, {'score': 79, 'source': 'Metacritic User Score', 'count': 190, 'url': 'https://metacritic.com/game/wargame-red-dragon/user-reviews/?platform=pc'}]","{'rank': 1447, 'waitlisted': 1923, 'collected': 13100}","{'recent': 1052, 'day': 1052, 'week': 1052, 'peak': 2553}",{'game': 'https://isthereanydeal.com/game/wargame-red-dragon/'}
018d937e-fa5d-729e-9885-a3e6d6685067,scribblenauts-unlimited,Scribblenauts Unlimited,game,False,"{'boxart': 'https://dbxce1spal1df.cloudfront.net/018d937e-fa5d-729e-9885-a3e6d6685067/boxart.png', 'banner145': 'https://dbxce1spal1df.cloudfront.net/018d937e-fa5d-729e-9885-a3e6d6685067/banner145.jpg', 'banner300': 'https://dbxce1spal1df.cloudfront.net/018d937e-fa5d-729e-9885-a3e6d6685067/banner300.jpg', 'banner400': 'https://dbxce1spal1df.cloudfront.net/018d937e-fa5d-729e-9885-a3e6d6685067/banner400.jpg', 'banner600': 'https://dbxce1spal1df.cloudfront.net/018d937e-fa5d-729e-9885-a3e6d6685067/banner600.jpg'}",False,True,True,218680,"['Puzzle', 'Casual', 'Adventure', 'Sandbox', 'Family Friendly']",2012-11-19,"[{'id': 8871, 'name': '5th Cell'}, {'id': 6255, 'name': '5th Cell Media'}]","[{'id': 21, 'name': 'Warner Bros. Games Inc.'}, {'id': 400, 'name': 'Warner Bros. Interactive Entertainment'}, {'id': 8930, 'name': 'Warner Bros'}]","[{'score': 94, 'source': 'Steam', 'count': 7178, 'url': 'https://store.steampowered.com/app/218680/'}, {'score': 75, 'source': 'Metascore', 'count': 7, 'url': 'https://metacritic.com/game/scribblenauts-unlimited/critic-reviews/?platform=pc'}, {'score': 75, 'source': 'Metacritic User Score', 'count': 98, 'url': 'https://metacritic.com/game/scribblenauts-unlimited/user-reviews/?platform=pc'}, {'score': None, 'source': 'OpenCritic', 'count': 2, 'url': 'https://opencritic.com/game/12739/scribblenauts-unlimited'}]","{'rank': 302, 'waitlisted': 1839, 'collected': 29483}","{'recent': 31, 'day': 48, 'week': 64, 'peak': 510}",{'game': 'https://isthereanydeal.com/game/scribblenauts-unlimited/'}
018d937e-ff41-7219-9275-2b40db6131f7,archeblade,ArcheBlade™,game,False,"{'boxart': 'https://dbxce1spal1df.cloudfront.net/018d937e-ff41-7219-9275-2b40db6131f7/boxart.png', 'banner145': 'https://dbxce1spal1df.cloudfront.net/018d937e-ff41-7219-9275-2b40db6131f7/banner145.jpg', 'banner300': 'https://dbxce1spal1df.cloudfront.net/018d937e-ff41-7219-9275-2b40db6131f7/banner300.jpg', 'banner400': 'https://dbxce1spal1df.cloudfront.net/018d937e-ff41-7219-9275-2b40db6131f7/banner400.jpg', 'banner600': 'https://dbxce1spal1df.cloudfront.net/018d937e-ff41-7219-9275-2b40db6131f7/banner600.jpg'}",False,True,True,207230,"['Free to Play', 'Anime', 'Action', 'Fighting', 'Multiplayer']",2014-04-25,"[{'id': 6172, 'name': 'Codebrush Games'}]","[{'id': 6172, 'name': 'Codebrush Games'}]","[{'score': 73, 'source': 'Steam', 'count': 7682, 'url': 'https://store.steampowered.com/app/207230/'}, {'score': 75, 'source': 'Metacritic User Score', 'count': 20, 'url': 'https://metacritic.com/game/archeblade/user-reviews/?platform=pc'}]","{'rank': 5405, 'waitlisted': 319, 'collected': 5897}","{'recent': 0, 'day': 1, 'week': 2, 'peak': 20}",{'game': 'https://isthereanydeal.com/game/archeblade/'}
018d937f-2bb8-706e-82ce-82e7e301cf1c,viscera-cleanup-detail-santas-rampage,Viscera Cleanup Detail: Santa's Rampage,game,False,"{'boxart': 'https://dbxce1spal1df.cloudfront.net/018d937f-2bb8-706e-82ce-82e7e301cf1c/boxart.jpg', 'banner145': 'https://dbxce1spal1df.cloudfront.net/018d937f-2bb8-706e-82ce-82e7e301cf1c/banner145.jpg', 'banner300': 'https://dbxce1spal1df.cloudfront.net/018d937f-2bb8-706e-82ce-82e7e301cf1c/banner300.jpg', 'banner400': 'https://dbxce1spal1df.cloudfront.net/018d937f-2bb8-706e-82ce-82e7e301cf1c/banner400.jpg', 'banner600': 'https://dbxce1spal1df.cloudfront.net/018d937f-2bb8-706e-82ce-82e7e301cf1c/banner600.jpg'}",False,True,False,265210,"['Simulation', 'Gore', 'Co-op', 'Indie', 'Blood']",2013-12-13,"[{'id': 1142, 'name': 'RuneStorm'}]","[{'id': 1142, 'name': 'RuneStorm'}]","[{'score': 91, 'source': 'Steam', 'count': 4242, 'url': 'https://store.steampowered.com/app/265210/'}, {'score': 60, 'source': 'Metacritic User Score', 'count': 8, 'url': 'https://metacritic.com/game/viscera-cleanup-detail-santas-rampage/user-reviews/?platform=pc'}]","{'rank': 1254, 'waitlisted': 430, 'collected': 17545}","{'recent': 8, 'day': 15, 'week': 19, 'peak': 295}",{'game': 'https://isthereanydeal.com/game/viscera-cleanup-detail-santas-rampage/'}
018d937f-4b53-70a1-9023-4cacc68f8290,gorilla-tag,Gorilla Tag,game,False,"{'boxart': 'https://dbxce1spal1df.cloudfront.net/018d937f-4b53-70a1-9023-4cacc68f8290/boxart.jpg', 'banner145': 'https://dbxce1spal1df.cloudfront.net/018d937f-4b53-70a1-9023-4cacc68f8290/banner145.jpg', 'banner300': 'https://dbxce1spal1df.cloudfront.net/018d937f-4b53-70a1-9023-4cacc68f8290/banner300.jpg', 'banner400': 'https://dbxce1spal1df.cloudfront.net/018d937f-4b53-70a1-9023-4cacc68f8290/banner400.jpg', 'banner600': 'https://dbxce1spal1df.cloudfront.net/018d937f-4b53-70a1-9023-4cacc68f8290/banner600.jpg'}",False,False,False,1533390,"['Psychological Horror', 'VR', 'Multiplayer', 'Parkour', 'First-Person']",2023-01-01,"[{'id': 87237, 'name': 'Another Axiom Inc.'}]","[{'id': 87237, 'name': 'Another Axiom Inc.'}]","[{'score': 93, 'source': 'Steam', 'count': 17910, 'url': 'https://store.steampowered.com/app/1533390/'}]","{'rank': 9219, 'waitlisted': 593, 'collected': 2610}","{'recent': 854, 'day': 1415, 'week': 1620, 'peak': 2315}",{'game': 'https://isthereanydeal.com/game/gorilla-tag/'}
018d937f-360c-7257-8531-b037e4a0b786,keep-talking-and-nobody-explodes,Keep Talking and Nobody Explodes,game,False,"{'boxart': 'https://dbxce1spal1df.cloudfront.net/018d937f-360c-7257-8531-b037e4a0b786/boxart.jpg', 'banner145': 'https://dbxce1spal1df.cloudfront.net/018d937f-360c-7257-8531-b037e4a0b786/banner145.jpg', 'banner300': 'https://dbxce1spal1df.cloudfront.net/018d937f-360c-7257-8531-b037e4a0b786/banner300.jpg', 'banner400': 'https://dbxce1spal1df.cloudfront.net/018d937f-360c-7257-8531-b037e4a0b786/banner400.jpg', 'banner600': 'https://dbxce1spal1df.cloudfront.net/018d937f-360c-7257-8531-b037e4a0b786/banner600.jpg'}",False,True,False,341800,"['Co-op', 'Board Game', 'Local Multiplayer', 'Party Game', 'Puzzle']",2015-10-08,"[{'id': 6913, 'name': 'Steel Crate Games'}]","[{'id': 6913, 'name': 'Steel Crate Games'}]","[{'score': 97, 'source': 'Steam', 'count': 11443, 'url': 'https://store.steampowered.com/app/341800/'}, {'score': 71, 'source': 'Metascore', 'count': 6, 'url': 'https://metacritic.com/game/keep-talking-and-nobody-explodes/critic-reviews/?platform=pc'}, {'score': 77, 'source': 'Metacritic User Score', 'count': 16, 'url': 'https://metacritic.com/game/keep-talking-and-nobody-explodes/user-reviews/?platform=pc'}, {'score': 86, 'source': 'OpenCritic', 'count': 23, 'url': 'https://opencritic.com/game/2519/keep-talking-and-nobody-explodes'}]","{'rank': 275, 'waitlisted': 6724, 'collected': 20047}","{'recent': 179, 'day': 217, 'week': 219, 'peak': 931}",{'game': 'https://isthereanydeal.com/game/keep-talking-and-nobody-explodes/'}
018d937f-799e-72ce-893c-4a824dcc7a46,remnant-ii,Remnant II,game,False,"{'boxart': 'https://dbxce1spal1df.cloudfront.net/018d937f-799e-72ce-893c-4a824dcc7a46/boxart.jpg', 'banner145': 'https://dbxce1spal1df.cloudfront.net/018d937f-799e-72ce-893c-4a824dcc7a46/banner145.jpg', 'banner300': 'https://dbxce1spal1df.cloudfront.net/018d937f-799e-72ce-893c-4a824dcc7a46/banner300.jpg', 'banner400': 'https://dbxce1spal1df.cloudfront.net/018d937f-799e-72ce-893c-4a824dcc7a46/banner400.jpg', 'banner600': 'https://dbxce1spal1df.cloudfront.net/018d937f-799e-72ce-893c-4a824dcc7a46/banner600.jpg'}",False,True,False,1282100,"['Souls-like', 'Action', 'Adventure', 'Co-op', 'RPG']",2023-07-25,"[{'id': 413, 'name': 'Gunfire Games'}]","[{'id': 412, 'name': 'Gearbox Publishing San Francisco'}, {'id': 84872, 'name': 'Arc Games'}]","[{'score': 84, 'source': 'Steam', 'count': 36482, 'url': 'https://store.steampowered.com/app/1282100/'}, {'score': 80, 'source': 'Metascore', 'count': 59, 'url': 'https://metacritic.com/game/remnant-ii/critic-reviews/?platform=pc'}, {'score': 71, 'source': 'Metacritic User Score', 'count': 340, 'url': 'https://metacritic.com/game/remnant-ii/user-reviews/?platform=pc'}, {'score': 82, 'source': 'OpenCritic', 'count': 115, 'url': 'https://opencritic.com/game/15194/remnant-ii'}]","{'rank': 805, 'waitlisted': 9263, 'collected': 2857}","{'recent': 4388, 'day': 4388, 'week': 4388, 'peak': 109327}",{'game': 'https://isthereanydeal.com/game/remnant-ii/'}
018d937f-0c55-7240-ac67-cb4a55ce6e9a,crush-crush,Crush Crush,game,False,"{'boxart': 'https://dbxce1spal1df.cloudfront.net/018d937f-0c55-7240-ac67-cb4a55ce6e9a/boxart.jpg?t=1722281112', 'banner145': 'https://dbxce1spal1df.cloudfront.net/018d937f-0c55-7240-ac67-cb4a55ce6e9a/banner145.jpg?t=1722281112', 'banner300': 'https://dbxce1spal1df.cloudfront.net/018d937f-0c55-7240-ac67-cb4a55ce6e9a/banner300.jpg?t=1722281112', 'banner400': 'https://dbxce1spal1df.cloudfront.net/018d937f-0c55-7240-ac67-cb4a55ce6e9a/banner400.jpg?t=1722281112', 'banner600': 'https://dbxce1spal1df.cloudfront.net/018d937f-0c55-7240-ac67-cb4a55ce6e9a/banner600.jpg?t=1722281113'}",False,True,True,459820,"['Sexual Content', 'Nudity', 'Free to Play', 'Hentai', 'Dating Sim']",2016-10-19,"[{'id': 13091, 'name': 'Sad Panda Studios'}]","[{'id': 13091, 'name': 'Sad Panda Studios'}]","[{'score': 89, 'source': 'Steam', 'count': 25944, 'url': 'https://store.steampowered.com/app/459820/'}, {'score': 84, 'source': 'Metacritic User Score', 'count': 22, 'url': 'https://metacritic.com/game/crush-crush/user-reviews/?platform=pc'}]","{'rank': 5255, 'waitlisted': 347, 'collected': 6016}","{'recent': 1133, 'day': 1650, 'week': 3416, 'peak': 4143}",{'game': 'https://isthereanydeal.com/game/crush-crush/'}
018d937f-1cc0-73e6-aa41-4a21f27f30d9,glass-masquerade,Glass Masquerade,game,False,"{'boxart': 'https://dbxce1spal1df.cloudfront.net/018d937f-1cc0-73e6-aa41-4a21f27f30d9/boxart.jpg', 'banner145': 'https://dbxce1spal1df.cloudfront.net/018d937f-1cc0-73e6-aa41-4a21f27f30d9/banner145.jpg', 'banner300': 'https://dbxce1spal1df.cloudfront.net/018d937f-1cc0-73e6-aa41-4a21f27f30d9/banner300.jpg', 'banner400': 'https://dbxce1spal1df.cloudfront.net/018d937f-1cc0-73e6-aa41-4a21f27f30d9/banner400.jpg', 'banner600': 'https://dbxce1spal1df.cloudfront.net/018d937f-1cc0-73e6-aa41-4a21f27f30d9/banner600.jpg'}",False,True,True,511470,"['Puzzle', 'Relaxing', 'Casual', 'Indie', 'Atmospheric']",2016-11-18,"[{'id': 2183, 'name': 'Onyx Lute'}]","[{'id': 2183, 'name': 'Onyx Lute'}]","[{'score': 96, 'source': 'Steam', 'count': 4951, 'url': 'https://store.steampowered.com/app/511470/'}, {'score': None, 'source': 'Metascore', 'count': 1, 'url': 'https://metacritic.com/game/glass-masquerade/critic-reviews/?platform=pc'}, {'score': 63, 'source': 'Metacritic User Score', 'count': 4, 'url': 'https://metacritic.com/game/glass-masquerade/user-reviews/?platform=pc'}, {'score': None, 'source': 'OpenCritic', 'count': 6, 'url': 'https://opencritic.com/game/3733/glass-masquerade'}]","{'rank': 4158, 'waitlisted': 915, 'collected': 6453}","{'recent': 11, 'day': 16, 'week': 28, 'peak': 29594}",{'game': 'https://isthereanydeal.com/game/glass-masquerade/'}
018d937f-00dc-703f-9bed-929ca6538b0f,the-riftbreaker,The Riftbreaker,game,False,"{'boxart': 'https://dbxce1spal1df.cloudfront.net/018d937f-00dc-703f-9bed-929ca6538b0f/boxart.jpg?t=1722000901', 'banner145': 'https://dbxce1spal1df.cloudfront.net/018d937f-00dc-703f-9bed-929ca6538b0f/banner145.jpg?t=1722000902', 'banner300': 'https://dbxce1spal1df.cloudfront.net/018d937f-00dc-703f-9bed-929ca6538b0f/banner300.jpg?t=1722000902', 'banner400': 'https://dbxce1spal1df.cloudfront.net/018d937f-00dc-703f-9bed-929ca6538b0f/banner400.jpg?t=1722000902', 'banner600': 'https://dbxce1spal1df.cloudfront.net/018d937f-00dc-703f-9bed-929ca6538b0f/banner600.jpg?t=1722000903'}",False,True,True,780310,"['Base Building', 'Tower Defense', 'Survival', 'Strategy', 'Hack and Slash']",2021-10-14,"[{'id': 523, 'name': 'EXOR Studios'}]","[{'id': 523, 'name': 'EXOR Studios'}, {'id': 522, 'name': 'Surefire.Games'}]","[{'score': 90, 'source': 'Steam', 'count': 15344, 'url': 'https://store.steampowered.com/app/780310/'}, {'score': 83, 'source': 'Metascore', 'count': 8, 'url': 'https://metacritic.com/game/the-riftbreaker/critic-reviews/?platform=pc'}, {'score': 82, 'source': 'Metacritic User Score', 'count': 62, 'url': 'https://metacritic.com/game/the-riftbreaker/user-reviews/?platform=pc'}, {'score': 80, 'source': 'OpenCritic', 'count': 21, 'url': 'https://opencritic.com/game/12147/the-riftbreaker'}]","{'rank': 1345, 'waitlisted': 7261, 'collected': 2184}","{'recent': 1281, 'day': 1281, 'week': 1281, 'peak': 20724}",{'game': 'https://isthereanydeal.com/game/the-riftbreaker/'}
