id,slug,title,type,mature,assets,earlyAccess,achievements,tradingCards,appid,tags,releaseDate,developers,publishers,reviews,stats,players,urls
018d937f-1af7-71f5-9025-c6cb7f676ae0,descenders,Descenders,game,False,"{'boxart': 'https://dbxce1spal1df.cloudfront.net/018d937f-1af7-71f5-9025-c6cb7f676ae0/boxart.jpg?t=1722612005', 'banner145': 'https://dbxce1spal1df.cloudfront.net/018d937f-1af7-71f5-9025-c6cb7f676ae0/banner145.jpg?t=1722612005', 'banner300': 'https://dbxce1spal1df.cloudfront.net/018d937f-1af7-71f5-9025-c6cb7f676ae0/banner300.jpg?t=1722612006', 'banner400': 'https://dbxce1spal1df.cloudfront.net/018d937f-1af7-71f5-9025-c6cb7f676ae0/banner400.jpg?t=1722612006', 'banner600': 'https://dbxce1spal1df.cloudfront.net/018d937f-1af7-71f5-9025-c6cb7f676ae0/banner600.jpg?t=1722612006'}",False,True,True,681280,"['Sports', 'Racing', 'Cycling', 'Action', 'Bikes']",2019-05-07,"[{'id': 2000, 'name': 'RageSquid'}]","[{'id': 1496, 'name': 'No More Robots'}]","[{'score': 95, 'source': 'Steam', 'count': 13591, 'url': 'https://store.steampowered.com/app/681280/'}, {'score': 78, 'source': 'Metascore', 'count': 6, 'url': 'https://metacritic.com/game/descenders/critic-reviews/?platform=pc'}, {'score': 64, 'source': 'Metacritic User Score', 'count': 24, 'url': 'https://metacritic.com/game/descenders/user-reviews/?platform=pc'}, {'score': 74, 'source': 'OpenCritic', 'count': 23, 'url': 'https://opencritic.com/game/7743/descenders'}]","{'rank': 2018, 'waitlisted': 2297, 'collected': 9153}","{'recent': 221, 'day': 288, 'week': 303, 'peak': 1853}",{'game': 'https://isthereanydeal.com/game/descenders/'}
018d937e-fd30-70ab-baba-665d4b44339a,rayman-legends,Rayman Legends,game,False,"{'boxart': 'https://dbxce1spal1df.cloudfront.net/018d937e-fd30-70ab-baba-665d4b44339a/boxart.png', 'banner145': 'https://dbxce1spal1df.cloudfront.net/018d937e-fd30-70ab-baba-665d4b44339a/banner145.jpg', 'banner300': 'https://dbxce1spal1df.cloudfront.net/018d937e-fd30-70ab-baba-665d4b44339a/banner300.jpg', 'banner400': 'https://dbxce1spal1df.cloudfront.net/018d937e-fd30-70ab-baba-665d4b44339a/banner400.jpg', 'banner600': 'https://dbxce1spal1df.cloudfront.net/018d937e-fd30-70ab-baba-665d4b44339a/banner600.jpg'}",False,False,False,242550,"['Platformer', 'Adventure', 'Local Co-Op', 'Action', 'Great Soundtrack']",2013-01-01,"[{'id': 5521, 'name': 'Ubisoft Montpellier'}]","[{'id': 61, 'name': 'Ubisoft'}]","[{'score': 89, 'source': 'Steam', 'count': 7799, 'url': 'https://store.steampowered.com/app/242550/'}, {'score': 89, 'source': 'Metascore', 'count': 5, 'url': 'https://metacritic.com/game/rayman-legends/critic-reviews/?platform=pc'}, {'score': 87, 'source': 'Metacritic User Score', 'count': 721, 'url': 'https://metacritic.com/game/rayman-legends/user-reviews/?platform=pc'}, {'score': 90, 'source': 'OpenCritic', 'count': 76, 'url': 'https://opencritic.com/game/288/rayman-legends'}]","{'rank': 1371, 'waitlisted': 4805, 'collected': 7343}","{'recent': 171, 'day': 206, 'week': 206, 'peak': 502}",{'game': 'https://isthereanydeal.com/game/rayman-legends/'}
018d937f-089d-73a8-9a64-56f5efcd8819,the-desolate-hope,The Desolate Hope,game,False,"{'boxart': 'https://dbxce1spal1df.cloudfront.net/018d937f-089d-73a8-9a64-56f5efcd8819/boxart.png', 'banner145': 'https://dbxce1spal1df.cloudfront.net/018d937f-089d-73a8-9a64-56f5efcd8819/banner145.jpg', 'banner300': 'https://dbxce1spal1df.cloudfront.net/018d937f-089d-73a8-9a64-56f5efcd8819/banner300.jpg', 'banner400': 'https://dbxce1spal1df.cloudfront.net/018d937f-089d-73a8-9a64-56f5efcd8819/banner400.jpg', 'banner600': 'https://dbxce1spal1df.cloudfront.net/018d937f-089d-73a8-9a64-56f5efcd8819/banner600.jpg'}",False,False,False,298180,"['RPG', 'Adventure', 'Free to Play', 'Robots', 'Indie']",2012-06-15,"[{'id': 7350, 'name': 'Scott Cawthon'}]","[{'id': 7350, 'name': 'Scott Cawthon'}]","[{'score': 91, 'source': 'Steam', 'count': 1458, 'url': 'https://store.steampowered.com/app/298180/'}, {'score': 81, 'source': 'Metacritic User Score', 'count': 14, 'url': 'https://metacritic.com/game/the-desolate-hope/user-reviews/?platform=pc'}]","{'rank': 2692, 'waitlisted': 462, 'collected': 10663}","{'recent': 9, 'day': 12, 'week': 32, 'peak': 306}",{'game': 'https://isthereanydeal.com/game/the-desolate-hope/'}
018d937e-f4ba-7318-a173-9571653fa438,workers-and-resources-soviet-republic,Workers & Resources: Soviet Republic,game,False,"{'boxart': 'https://dbxce1spal1df.cloudfront.net/018d937e-f4ba-7318-a173-9571653fa438/boxart.jpg?t=1722500405', 'banner145': 'https://dbxce1spal1df.cloudfront.net/018d937e-f4ba-7318-a173-9571653fa438/banner145.jpg?t=1722500405', 'banner300': 'https://dbxce1spal1df.cloudfront.net/018d937e-f4ba-7318-a173-9571653fa438/banner300.jpg?t=1722500406', 'banner400': 'https://dbxce1spal1df.cloudfront.net/018d937e-f4ba-7318-a173-9571653fa438/banner400.jpg?t=1722500406', 'banner600': 'https://dbxce1spal1df.cloudfront.net/018d937e-f4ba-7318-a173-9571653fa438/banner600.jpg?t=1722500407'}",True,True,True,784150,"['Strategy', 'City Builder', 'Simulation', 'Sandbox', 'Procedural Generation']",2019-03-14,"[{'id': 4607, 'name': '3Division'}]","[{'id': 306, 'name': 'Hooded Horse'}]","[{'score': 92, 'source': 'Steam', 'count': 16099, 'url': 'https://store.steampowered.com/app/784150/'}, {'score': None, 'source': 'OpenCritic', 'count': 3, 'url': 'https://opencritic.com/game/16932/workers-resources-soviet-republic'}]","{'rank': 2056, 'waitlisted': 5783, 'collected': 1491}","{'recent': 4099, 'day': 5631, 'week': 5900, 'peak': 8152}",{'game': 'https://isthereanydeal.com/game/workers-and-resources-soviet-republic/'}
018d937f-2bc3-73fb-b65f-91e2b7d9dae9,cyberdimension-neptunia-4-goddesses-online,Cyberdimension Neptunia: 4 Goddesses Online,game,False,"{'boxart': 'https://dbxce1spal1df.cloudfront.net/018d937f-2bc3-73fb-b65f-91e2b7d9dae9/boxart.jpg', 'banner145': 'https://dbxce1spal1df.cloudfront.net/018d937f-2bc3-73fb-b65f-91e2b7d9dae9/banner145.jpg', 'banner300': 'https://dbxce1spal1df.cloudfront.net/018d937f-2bc3-73fb-b65f-91e2b7d9dae9/banner300.jpg', 'banner400': 'https://dbxce1spal1df.cloudfront.net/018d937f-2bc3-73fb-b65f-91e2b7d9dae9/banner400.jpg', 'banner600': 'https://dbxce1spal1df.cloudfront.net/018d937f-2bc3-73fb-b65f-91e2b7d9dae9/banner600.jpg'}",False,True,True,632350,"['Anime', 'JRPG', 'RPG', 'Female Protagonist', 'Cute']",2018-02-26,"[{'id': 8212, 'name': 'IDEA FACTORY, COMPILE HEART, TAMSOFT'}, {'id': 1489, 'name': 'Compile Heart'}, {'id': 1490, 'name': 'Idea Factory'}, {'id': 1538, 'name': 'Tamsoft'}]","[{'id': 172, 'name': 'Idea Factory International'}, {'id': 102, 'name': 'Plug In Digital'}, {'id': 80861, 'name': 'Plugin Digital'}, {'id': 1490, 'name': 'Idea Factory'}]","[{'score': 87, 'source': 'Steam', 'count': 3854, 'url': 'https://store.steampowered.com/app/632350/'}, {'score': 70, 'source': 'Metascore', 'count': 1, 'url': 'https://metacritic.com/game/cyberdimension-neptunia-4-goddesses-online/critic-reviews/?platform=pc'}, {'score': 70, 'source': 'Metacritic User Score', 'count': 39, 'url': 'https://metacritic.com/game/cyberdimension-neptunia-4-goddesses-online/user-reviews/?platform=pc'}]","{'rank': 5033, 'waitlisted': 1726, 'collected': 3339}","{'recent': 2, 'day': 6, 'week': 9, 'peak': 297}",{'game': 'https://isthereanydeal.com/game/cyberdimension-neptunia-4-goddesses-online/'}
018d937f-20da-7317-af87-ea21d6cfe48c,sir-you-are-being-hunted,"Sir, You Are Being Hunted",game,False,"{'boxart': 'https://dbxce1spal1df.cloudfront.net/018d937f-20da-7317-af87-ea21d6cfe48c/boxart.jpg?t=1718832907', 'banner145': 'https://dbxce1spal1df.cloudfront.net/018d937f-20da-7317-af87-ea21d6cfe48c/banner145.jpg?t=1718832907', 'banner300': 'https://dbxce1spal1df.cloudfront.net/018d937f-20da-7317-af87-ea21d6cfe48c/banner300.jpg?t=1718832907', 'banner400': 'https://dbxce1spal1df.cloudfront.net/018d937f-20da-7317-af87-ea21d6cfe48c/banner400.jpg?t=1718832907', 'banner600': 'https://dbxce1spal1df.cloudfront.net/018d937f-20da-7317-af87-ea21d6cfe48c/banner600.jpg?t=1718832908'}",False,False,True,242880,"['Survival', 'Stealth', 'Indie', 'Robots', 'First-Person']",2014-05-01,"[{'id': 5753, 'name': 'Big Robot'}, {'id': 4906, 'name': 'Big Robot Ltd'}]","[{'id': 5753, 'name': 'Big Robot'}, {'id': 4906, 'name': 'Big Robot Ltd'}]","[{'score': 79, 'source': 'Steam', 'count': 2857, 'url': 'https://store.steampowered.com/app/242880/'}, {'score': 63, 'source': 'Metascore', 'count': 8, 'url': 'https://metacritic.com/game/sir-you-are-being-hunted/critic-reviews/?platform=pc'}, {'score': 63, 'source': 'Metacritic User Score', 'count': 48, 'url': 'https://metacritic.com/game/sir-you-are-being-hunted/user-reviews/?platform=pc'}, {'score': 64, 'source': 'OpenCritic', 'count': 11, 'url': 'https://opencritic.com/game/985/sir-you-are-being-hunted'}]","{'rank': 941, 'waitlisted': 1597, 'collected': 17934}","{'recent': 1, 'day': 2, 'week': 6, 'peak': 30}",{'game': 'https://isthereanydeal.com/game/sir-you-are-being-hunted/'}
018d937e-ff05-7258-9fa7-768cd4149515,rage-2,RAGE 2,game,False,"{'boxart': 'https://dbxce1spal1df.cloudfront.net/018d937e-ff05-7258-9fa7-768cd4149515/boxart.jpg', 'banner145': 'https://dbxce1spal1df.cloudfront.net/018d937e-ff05-7258-9fa7-768cd4149515/banner145.jpg', 'banner300': 'https://dbxce1spal1df.cloudfront.net/018d937e-ff05-7258-9fa7-768cd4149515/banner300.jpg', 'banner400': 'https://dbxce1spal1df.cloudfront.net/018d937e-ff05-7258-9fa7-768cd4149515/banner400.jpg', 'banner600': 'https://dbxce1spal1df.cloudfront.net/018d937e-ff05-7258-9fa7-768cd4149515/banner600.jpg'}",False,True,False,548570,"['Action', 'FPS', 'Open World', 'Post-apocalyptic', 'Vehicular Combat']",2019-05-11,"[{'id': 465, 'name': 'Avalanche Studios'}, {'id': 33, 'name': 'id Software'}, {'id': 80956, 'name': 'Avalanche Studios, id Software'}]","[{'id': 13, 'name': 'Bethesda'}, {'id': 18, 'name': 'Bethesda Softworks'}]","[{'score': 63, 'source': 'Steam', 'count': 13276, 'url': 'https://store.steampowered.com/app/548570/'}, {'score': 73, 'source': 'Metascore', 'count': 34, 'url': 'https://metacritic.com/game/rage-2/critic-reviews/?platform=pc'}, {'score': 58, 'source': 'Metacritic User Score', 'count': 641, 'url': 'https://metacritic.com/game/rage-2/user-reviews/?platform=pc'}, {'score': 71, 'source': 'OpenCritic', 'count': 155, 'url': 'https://opencritic.com/game/7123/rage-2'}]","{'rank': 2345, 'waitlisted': 3849, 'collected': 4486}","{'recent': 70, 'day': 103, 'week': 103, 'peak': 13673}",{'game': 'https://isthereanydeal.com/game/rage-2/'}
018d937f-00c7-70c3-8316-d4a2323f07de,supraball,Supraball,game,False,"{'boxart': 'https://dbxce1spal1df.cloudfront.net/018d937f-00c7-70c3-8316-d4a2323f07de/boxart.jpg', 'banner145': 'https://dbxce1spal1df.cloudfront.net/018d937f-00c7-70c3-8316-d4a2323f07de/banner145.jpg', 'banner300': 'https://dbxce1spal1df.cloudfront.net/018d937f-00c7-70c3-8316-d4a2323f07de/banner300.jpg', 'banner400': 'https://dbxce1spal1df.cloudfront.net/018d937f-00c7-70c3-8316-d4a2323f07de/banner400.jpg', 'banner600': 'https://dbxce1spal1df.cloudfront.net/018d937f-00c7-70c3-8316-d4a2323f07de/banner600.jpg'}",False,True,True,321400,"['Sports', 'Multiplayer', 'Free to Play', 'First-Person', 'eSports']",2019-02-08,"[{'id': 173, 'name': 'Supra Games'}]","[{'id': 173, 'name': 'Supra Games'}]","[{'score': 77, 'source': 'Steam', 'count': 3244, 'url': 'https://store.steampowered.com/app/321400/'}]","{'rank': 5417, 'waitlisted': 265, 'collected': 5983}","{'recent': 6, 'day': 8, 'week': 8, 'peak': 1995}",{'game': 'https://isthereanydeal.com/game/supraball/'}
018d937e-ea72-72e7-9147-d43741807511,frozen-synapse,Frozen Synapse,package,False,"{'boxart': 'https://dbxce1spal1df.cloudfront.net/018d937e-ea72-72e7-9147-d43741807511/boxart.png', 'banner145': 'https://dbxce1spal1df.cloudfront.net/018d937e-ea72-72e7-9147-d43741807511/banner145.jpg', 'banner300': 'https://dbxce1spal1df.cloudfront.net/018d937e-ea72-72e7-9147-d43741807511/banner300.jpg', 'banner400': 'https://dbxce1spal1df.cloudfront.net/018d937e-ea72-72e7-9147-d43741807511/banner400.jpg', 'banner600': 'https://dbxce1spal1df.cloudfront.net/018d937e-ea72-72e7-9147-d43741807511/banner600.jpg'}",False,True,True,98200,"['Strategy', 'Turn-Based', 'Tactical', 'Indie', 'Asynchronous Multiplayer']",2011-05-26,"[{'id': 6081, 'name': 'Mode 7'}]","[{'id': 6081, 'name': 'Mode 7'}]","[{'score': 89, 'source': 'Steam', 'count': 1074, 'url': 'https://store.steampowered.com/app/98200/'}, {'score': 85, 'source': 'Metascore', 'count': 24, 'url': 'https://metacritic.com/game/frozen-synapse/critic-reviews/?platform=pc'}, {'score': 75, 'source': 'Metacritic User Score', 'count': 168, 'url': 'https://metacritic.com/game/frozen-synapse/user-reviews/?platform=pc'}]","{'rank': 668, 'waitlisted': 1041, 'collected': 22590}","{'recent': 2, 'day': 2, 'week': 3, 'peak': 35}",{'game': 'https://isthereanydeal.com/game/frozen-synapse/'}
018d937f-6ef3-7304-b90f-6271e4c79585,forza-motorsport,Forza Motorsport,game,False,"{'boxart': 'https://dbxce1spal1df.cloudfront.net/018d937f-6ef3-7304-b90f-6271e4c79585/boxart.jpg', 'banner145': 'https://dbxce1spal1df.cloudfront.net/018d937f-6ef3-7304-b90f-6271e4c79585/banner145.jpg', 'banner300': 'https://dbxce1spal1df.cloudfront.net/018d937f-6ef3-7304-b90f-6271e4c79585/banner300.jpg', 'banner400': 'https://dbxce1spal1df.cloudfront.net/018d937f-6ef3-7304-b90f-6271e4c79585/banner400.jpg', 'banner600': 'https://dbxce1spal1df.cloudfront.net/018d937f-6ef3-7304-b90f-6271e4c79585/banner600.jpg'}",False,True,True,2440510,"['Racing', 'Automobile Sim', 'Simulation', 'Sports', 'Multiplayer']",2023-09-12,"[{'id': 71889, 'name': 'Turn 10'}, {'id': 91943, 'name': 'Turn 10 Studios'}]","[{'id': 20, 'name': 'Xbox Game Studios'}, {'id': 91942, 'name': 'Xbox'}]","[{'score': 41, 'source': 'Steam', 'count': 7080, 'url': 'https://store.steampowered.com/app/2440510/'}, {'score': 83, 'source': 'Metascore', 'count': 29, 'url': 'https://metacritic.com/game/forza-motorsport/critic-reviews/?platform=pc'}, {'score': 72, 'source': 'Metacritic User Score', 'count': 958, 'url': 'https://metacritic.com/game/forza-motorsport/user-reviews/?platform=pc'}, {'score': 84, 'source': 'OpenCritic', 'count': 119, 'url': 'https://opencritic.com/game/15504/forza-motorsport'}]","{'rank': 7526, 'waitlisted': 2127, 'collected': 225}","{'recent': 580, 'day': 738, 'week': 738, 'peak': 4332}",{'game': 'https://isthereanydeal.com/game/forza-motorsport/'}
