id,slug,title,type,mature,assets,earlyAccess,achievements,tradingCards,appid,tags,releaseDate,developers,publishers,reviews,stats,players,urls
018d937f-3475-7109-92a6-bcec8678617f,time-clickers,Time Clickers,game,False,"{'boxart': 'https://dbxce1spal1df.cloudfront.net/018d937f-3475-7109-92a6-bcec8678617f/boxart.jpg', 'banner145': 'https://dbxce1spal1df.cloudfront.net/018d937f-3475-7109-92a6-bcec8678617f/banner145.jpg', 'banner300': 'https://dbxce1spal1df.cloudfront.net/018d937f-3475-7109-92a6-bcec8678617f/banner300.jpg', 'banner400': 'https://dbxce1spal1df.cloudfront.net/018d937f-3475-7109-92a6-bcec8678617f/banner400.jpg', 'banner600': 'https://dbxce1spal1df.cloudfront.net/018d937f-3475-7109-92a6-bcec8678617f/banner600.jpg'}",False,True,False,385770,"['Clicker', 'Free to Play', 'Casual', 'Indie', 'Action']",2015-07-23,"[{'id': 7051, 'name': 'Proton Studio Inc'}]",[],"[{'score': 87, 'source': 'Steam', 'count': 4988, 'url': 'https://store.steampowered.com/app/385770/'}, {'score': 63, 'source': 'Metacritic User Score', 'count': 5, 'url': 'https://metacritic.com/game/time-clickers/user-reviews/?platform=pc'}]","{'rank': 4215, 'waitlisted': 320, 'collected': 7621}","{'recent': 185, 'day': 192, 'week': 204, 'peak': 405}",{'game': 'https://isthereanydeal.com/game/time-clickers/'}
018d937f-0a67-7031-b97f-497f8f7612fc,dirt-4,DiRT 4,game,False,"{'boxart': 'https://dbxce1spal1df.cloudfront.net/018d937f-0a67-7031-b97f-497f8f7612fc/boxart.jpg', 'banner145': 'https://dbxce1spal1df.cloudfront.net/018d937f-0a67-7031-b97f-497f8f7612fc/banner145.jpg', 'banner300': 'https://dbxce1spal1df.cloudfront.net/018d937f-0a67-7031-b97f-497f8f7612fc/banner300.jpg', 'banner400': 'https://dbxce1spal1df.cloudfront.net/018d937f-0a67-7031-b97f-497f8f7612fc/banner400.jpg', 'banner600': 'https://dbxce1spal1df.cloudfront.net/018d937f-0a67-7031-b97f-497f8f7612fc/banner600.jpg'}",False,True,True,421020,"['Racing', 'Simulation', 'Automobile Sim', 'Multiplayer', 'Driving']",2017-06-09,"[{'id': 1025, 'name': 'Codemasters'}, {'id': 5464, 'name': 'Feral Interactive (Mac)'}, {'id': 5465, 'name': 'Feral Interactive (Linux)'}]","[{'id': 22, 'name': 'Electronic Arts'}, {'id': 1025, 'name': 'Codemasters'}, {'id': 5464, 'name': 'Feral Interactive (Mac)'}, {'id': 5465, 'name': 'Feral Interactive (Linux)'}]","[{'score': 80, 'source': 'Steam', 'count': 15886, 'url': 'https://store.steampowered.com/app/421020/'}, {'score': 78, 'source': 'Metascore', 'count': 11, 'url': 'https://metacritic.com/game/dirt-4/critic-reviews/?platform=pc'}, {'score': 75, 'source': 'Metacritic User Score', 'count': 162, 'url': 'https://metacritic.com/game/dirt-4/user-reviews/?platform=pc'}, {'score': 84, 'source': 'OpenCritic', 'count': 85, 'url': 'https://opencritic.com/game/3871/dirt-4'}]","{'rank': 3058, 'waitlisted': 1273, 'collected': 7930}","{'recent': 0, 'day': 0, 'week': 0, 'peak': 1447}",{'game': 'https://isthereanydeal.com/game/dirt-4/'}
018d937e-fd9f-73d1-95b1-73348626d0ec,data-hacker-corruption,Data Hacker: Corruption,game,False,"{'boxart': 'https://dbxce1spal1df.cloudfront.net/018d937e-fd9f-73d1-95b1-73348626d0ec/boxart.png', 'banner145': 'https://dbxce1spal1df.cloudfront.net/018d937e-fd9f-73d1-95b1-73348626d0ec/banner145.jpg', 'banner300': 'https://dbxce1spal1df.cloudfront.net/018d937e-fd9f-73d1-95b1-73348626d0ec/banner300.jpg', 'banner400': 'https://dbxce1spal1df.cloudfront.net/018d937e-fd9f-73d1-95b1-73348626d0ec/banner400.jpg', 'banner600': 'https://dbxce1spal1df.cloudfront.net/018d937e-fd9f-73d1-95b1-73348626d0ec/banner600.jpg'}",False,False,False,329000,"['Indie', 'RPG', 'Adventure', 'Simulation', 'RPGMaker']",2014-02-01,"[{'id': 5286, 'name': 'New Reality Games'}]","[{'id': 5286, 'name': 'New Reality Games'}]","[{'score': 53, 'source': 'Steam', 'count': 54, 'url': 'https://store.steampowered.com/app/329000/'}, {'score': None, 'source': 'Metacritic User Score', 'count': 1, 'url': 'https://metacritic.com/game/data-hacker-corruption/user-reviews/?platform=pc'}]","{'rank': 5229, 'waitlisted': 56, 'collected': 6683}","{'recent': 0, 'day': 1, 'week': 1, 'peak': 13046}",{'game': 'https://isthereanydeal.com/game/data-hacker-corruption/'}
018d937f-1ed3-73bc-9a02-4cd8fd50b31f,warhammer-40000-dawn-of-war-game-of-the-year-edition,"Warhammer® 40,000: Dawn of War® - Game of the Year Edition",game,False,"{'boxart': 'https://dbxce1spal1df.cloudfront.net/018d937f-1ed3-73bc-9a02-4cd8fd50b31f/boxart.jpg', 'banner145': 'https://dbxce1spal1df.cloudfront.net/018d937f-1ed3-73bc-9a02-4cd8fd50b31f/banner145.jpg', 'banner300': 'https://dbxce1spal1df.cloudfront.net/018d937f-1ed3-73bc-9a02-4cd8fd50b31f/banner300.jpg', 'banner400': 'https://dbxce1spal1df.cloudfront.net/018d937f-1ed3-73bc-9a02-4cd8fd50b31f/banner400.jpg', 'banner600': 'https://dbxce1spal1df.cloudfront.net/018d937f-1ed3-73bc-9a02-4cd8fd50b31f/banner600.jpg'}",False,False,True,4570,"['Strategy', 'Warhammer 40K', 'RTS', 'Base Building', 'Sci-fi']",2006-01-01,"[{'id': 408, 'name': 'Relic Entertainment'}]","[{'id': 95, 'name': 'SEGA'}]","[{'score': 95, 'source': 'Steam', 'count': 7141, 'url': 'https://store.steampowered.com/app/4570/'}]","{'rank': 394, 'waitlisted': 838, 'collected': 28936}","{'recent': 117, 'day': 133, 'week': 133, 'peak': 501}",{'game': 'https://isthereanydeal.com/game/warhammer-40000-dawn-of-war-game-of-the-year-edition/'}
018d937f-42c6-70a5-a29b-9d8c2e0f7b84,against-the-storm,Against the Storm,game,False,"{'boxart': 'https://dbxce1spal1df.cloudfront.net/018d937f-42c6-70a5-a29b-9d8c2e0f7b84/boxart.jpg?t=1722333009', 'banner145': 'https://dbxce1spal1df.cloudfront.net/018d937f-42c6-70a5-a29b-9d8c2e0f7b84/banner145.jpg?t=1722333009', 'banner300': 'https://dbxce1spal1df.cloudfront.net/018d937f-42c6-70a5-a29b-9d8c2e0f7b84/banner300.jpg?t=1722333009', 'banner400': 'https://dbxce1spal1df.cloudfront.net/018d937f-42c6-70a5-a29b-9d8c2e0f7b84/banner400.jpg?t=1722333009', 'banner600': 'https://dbxce1spal1df.cloudfront.net/018d937f-42c6-70a5-a29b-9d8c2e0f7b84/banner600.jpg?t=1722333011'}",False,True,True,1336490,"['Strategy', 'City Builder', 'Simulation', 'Base Building', 'Management']",2021-10-18,"[{'id': 4616, 'name': 'Eremite Games'}]","[{'id': 306, 'name': 'Hooded Horse'}]","[{'score': 95, 'source': 'Steam', 'count': 23424, 'url': 'https://store.steampowered.com/app/1336490/'}, {'score': 91, 'source': 'Metascore', 'count': 18, 'url': 'https://metacritic.com/game/against-the-storm/critic-reviews/?platform=pc'}, {'score': 81, 'source': 'Metacritic User Score', 'count': 115, 'url': 'https://metacritic.com/game/against-the-storm/user-reviews/?platform=pc'}, {'score': 92, 'source': 'OpenCritic', 'count': 16, 'url': 'https://opencritic.com/game/13940/against-the-storm'}]","{'rank': 588, 'waitlisted': 10328, 'collected': 3927}","{'recent': 1640, 'day': 1887, 'week': 1887, 'peak': 11857}",{'game': 'https://isthereanydeal.com/game/against-the-storm/'}
018d937f-015e-70a1-b2f1-5a1fe9fc1341,the-surge-2,The Surge 2,game,False,"{'boxart': 'https://dbxce1spal1df.cloudfront.net/018d937f-015e-70a1-b2f1-5a1fe9fc1341/boxart.jpg', 'banner145': 'https://dbxce1spal1df.cloudfront.net/018d937f-015e-70a1-b2f1-5a1fe9fc1341/banner145.jpg', 'banner300': 'https://dbxce1spal1df.cloudfront.net/018d937f-015e-70a1-b2f1-5a1fe9fc1341/banner300.jpg', 'banner400': 'https://dbxce1spal1df.cloudfront.net/018d937f-015e-70a1-b2f1-5a1fe9fc1341/banner400.jpg', 'banner600': 'https://dbxce1spal1df.cloudfront.net/018d937f-015e-70a1-b2f1-5a1fe9fc1341/banner600.jpg'}",False,True,True,644830,"['Souls-like', 'RPG', 'Action', 'Open World', 'Sci-fi']",2019-09-23,"[{'id': 657, 'name': 'Deck 13'}, {'id': 793, 'name': 'Deck13'}]","[{'id': 106, 'name': 'Focus Entertainment'}, {'id': 997, 'name': 'Focus Home Interactive'}]","[{'score': 77, 'source': 'Steam', 'count': 5935, 'url': 'https://store.steampowered.com/app/644830/'}, {'score': 76, 'source': 'Metascore', 'count': 22, 'url': 'https://metacritic.com/game/the-surge-2/critic-reviews/?platform=pc'}, {'score': 70, 'source': 'Metacritic User Score', 'count': 182, 'url': 'https://metacritic.com/game/the-surge-2/user-reviews/?platform=pc'}, {'score': 77, 'source': 'OpenCritic', 'count': 124, 'url': 'https://opencritic.com/game/7879/the-surge-2'}]","{'rank': 1216, 'waitlisted': 3063, 'collected': 12195}","{'recent': 183, 'day': 285, 'week': 291, 'peak': 1733}",{'game': 'https://isthereanydeal.com/game/the-surge-2/'}
018d937f-6ef1-73d9-ad41-390d2d748c30,tekken-8,TEKKEN 8,game,False,"{'boxart': 'https://dbxce1spal1df.cloudfront.net/018d937f-6ef1-73d9-ad41-390d2d748c30/boxart.jpg?t=1721949603', 'banner145': 'https://dbxce1spal1df.cloudfront.net/018d937f-6ef1-73d9-ad41-390d2d748c30/banner145.jpg?t=1721949603', 'banner300': 'https://dbxce1spal1df.cloudfront.net/018d937f-6ef1-73d9-ad41-390d2d748c30/banner300.jpg?t=1721949604', 'banner400': 'https://dbxce1spal1df.cloudfront.net/018d937f-6ef1-73d9-ad41-390d2d748c30/banner400.jpg?t=1721949604', 'banner600': 'https://dbxce1spal1df.cloudfront.net/018d937f-6ef1-73d9-ad41-390d2d748c30/banner600.jpg?t=1721949604'}",False,True,True,1778820,"['Fighting', 'Action', '3D Fighter', 'Multiplayer', 'eSports']",2023-12-29,"[{'id': 630, 'name': 'BANDAI NAMCO Studios'}, {'id': 416, 'name': 'BANDAI NAMCO Studios Inc.'}]","[{'id': 81, 'name': 'BANDAI NAMCO Entertainment'}, {'id': 5413, 'name': 'BANDAI NAMCO Entertainment US'}, {'id': 6186, 'name': 'Bandai Namco US'}, {'id': 175, 'name': 'Bandai Namco Entertainment Inc.'}, {'id': 91942, 'name': 'Xbox'}, {'id': 91944, 'name': 'Microsoft Xbox ESD (USA)'}]","[{'score': 70, 'source': 'Steam', 'count': 22475, 'url': 'https://store.steampowered.com/app/1778820/'}, {'score': 92, 'source': 'Metascore', 'count': 23, 'url': 'https://metacritic.com/game/tekken-8/critic-reviews/?platform=pc'}, {'score': 75, 'source': 'Metacritic User Score', 'count': 642, 'url': 'https://metacritic.com/game/tekken-8/user-reviews/?platform=pc'}, {'score': 90, 'source': 'OpenCritic', 'count': 146, 'url': 'https://opencritic.com/game/15734/tekken-8'}]","{'rank': 2861, 'waitlisted': 4664, 'collected': 1104}","{'recent': 8230, 'day': 9579, 'week': 9579, 'peak': 49789}",{'game': 'https://isthereanydeal.com/game/tekken-8/'}
018d937f-0185-72f4-8485-65d3d59a1ff4,combat-arms-reloaded,Combat Arms: Reloaded,game,False,"{'boxart': 'https://dbxce1spal1df.cloudfront.net/018d937f-0185-72f4-8485-65d3d59a1ff4/boxart.jpg', 'banner145': 'https://dbxce1spal1df.cloudfront.net/018d937f-0185-72f4-8485-65d3d59a1ff4/banner145.jpg', 'banner300': 'https://dbxce1spal1df.cloudfront.net/018d937f-0185-72f4-8485-65d3d59a1ff4/banner300.jpg', 'banner400': 'https://dbxce1spal1df.cloudfront.net/018d937f-0185-72f4-8485-65d3d59a1ff4/banner400.jpg', 'banner600': 'https://dbxce1spal1df.cloudfront.net/018d937f-0185-72f4-8485-65d3d59a1ff4/banner600.jpg'}",False,True,False,905640,"['Free to Play', 'Action', 'Shooter', 'Massively Multiplayer', 'FPS']",2018-10-31,"[{'id': 6220, 'name': 'VALOFE'}, {'id': 6249, 'name': 'Nexon'}]","[{'id': 6220, 'name': 'VALOFE'}]","[{'score': 56, 'source': 'Steam', 'count': 2840, 'url': 'https://store.steampowered.com/app/905640/'}, {'score': 30, 'source': 'Metacritic User Score', 'count': 5, 'url': 'https://metacritic.com/game/combat-arms-reloaded/user-reviews/?platform=pc'}]","{'rank': 22791, 'waitlisted': 30, 'collected': 1301}","{'recent': 44, 'day': 48, 'week': 48, 'peak': 410}",{'game': 'https://isthereanydeal.com/game/combat-arms-reloaded/'}
018d937f-50ea-72a6-9112-a81e283ad3a2,doki-doki-literature-club-plus,Doki Doki Literature Club Plus!,game,False,"{'boxart': 'https://dbxce1spal1df.cloudfront.net/018d937f-50ea-72a6-9112-a81e283ad3a2/boxart.jpg', 'banner145': 'https://dbxce1spal1df.cloudfront.net/018d937f-50ea-72a6-9112-a81e283ad3a2/banner145.jpg', 'banner300': 'https://dbxce1spal1df.cloudfront.net/018d937f-50ea-72a6-9112-a81e283ad3a2/banner300.jpg', 'banner400': 'https://dbxce1spal1df.cloudfront.net/018d937f-50ea-72a6-9112-a81e283ad3a2/banner400.jpg', 'banner600': 'https://dbxce1spal1df.cloudfront.net/018d937f-50ea-72a6-9112-a81e283ad3a2/banner600.jpg'}",False,True,False,1388880,"['Psychological Horror', 'Visual Novel', 'Anime', 'Dating Sim', 'Sexual Content']",2021-06-30,"[{'id': 14272, 'name': 'Team Salvato'}]","[{'id': 220, 'name': 'Serenity Forge'}]","[{'score': 96, 'source': 'Steam', 'count': 22312, 'url': 'https://store.steampowered.com/app/1388880/'}, {'score': 81, 'source': 'Metascore', 'count': 7, 'url': 'https://metacritic.com/game/doki-doki-literature-club-plus/critic-reviews/?platform=pc'}, {'score': 81, 'source': 'Metacritic User Score', 'count': 159, 'url': 'https://metacritic.com/game/doki-doki-literature-club-plus/user-reviews/?platform=pc'}, {'score': 87, 'source': 'OpenCritic', 'count': 38, 'url': 'https://opencritic.com/game/11608/doki-doki-literature-club-plus-'}]","{'rank': 3077, 'waitlisted': 4038, 'collected': 1926}","{'recent': 94, 'day': 107, 'week': 107, 'peak': 8642}",{'game': 'https://isthereanydeal.com/game/doki-doki-literature-club-plus/'}
018d937f-085d-721d-a154-bd7a62a05c37,grand-theft-auto-2,Grand Theft Auto 2,game,False,"{'boxart': 'https://dbxce1spal1df.cloudfront.net/018d937f-085d-721d-a154-bd7a62a05c37/boxart.jpg', 'banner145': 'https://dbxce1spal1df.cloudfront.net/018d937f-085d-721d-a154-bd7a62a05c37/banner145.jpg', 'banner300': 'https://dbxce1spal1df.cloudfront.net/018d937f-085d-721d-a154-bd7a62a05c37/banner300.jpg', 'banner400': 'https://dbxce1spal1df.cloudfront.net/018d937f-085d-721d-a154-bd7a62a05c37/banner400.jpg'}",False,False,False,12180,"['Action', 'Classic', 'Automobile Sim', 'Open World', 'Singleplayer']",2008-01-04,"[{'id': 488, 'name': 'Rockstar North'}]","[{'id': 111, 'name': 'Rockstar Games'}]","[{'score': 89, 'source': 'Steam', 'count': 189, 'url': 'https://store.steampowered.com/app/12180/'}, {'score': 76, 'source': 'Metacritic User Score', 'count': 103, 'url': 'https://metacritic.com/game/grand-theft-auto-2/user-reviews/?platform=pc'}]","{'rank': 2139, 'waitlisted': 1347, 'collected': 10777}","{'recent': 0, 'day': 0, 'week': 0, 'peak': 7}",{'game': 'https://isthereanydeal.com/game/grand-theft-auto-2/'}
